"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,12,"EV","ExpressJet Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",13.00,4.00,0.23,0.00,1.54,0.00,2.24,0.00,0.00,308.00,15.00,0.00,102.00,0.00,191.00,
2016,12,"EV","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",199.00,42.00,18.18,0.00,12.28,0.00,11.55,6.00,0.00,2442.00,1317.00,0.00,495.00,0.00,630.00,
2016,12,"EV","ExpressJet Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",31.00,22.00,2.41,0.00,6.05,0.00,13.54,0.00,0.00,1790.00,304.00,0.00,242.00,0.00,1244.00,
2016,12,"EV","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",38.00,8.00,3.25,0.00,2.63,0.00,2.12,0.00,2.00,289.00,129.00,0.00,70.00,0.00,90.00,
2016,12,"EV","ExpressJet Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",81.00,23.00,11.49,0.00,5.20,0.00,6.31,5.00,0.00,3799.00,2918.00,0.00,341.00,0.00,540.00,
2016,12,"EV","ExpressJet Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",100.00,36.00,6.69,0.00,13.21,0.00,16.11,8.00,0.00,2542.00,1334.00,0.00,481.00,0.00,727.00,
2016,12,"EV","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",86.00,10.00,3.06,0.00,1.05,0.00,5.89,0.00,0.00,655.00,218.00,0.00,28.00,0.00,409.00,
2016,12,"EV","ExpressJet Airlines Inc.","SBN","South Bend, IN: South Bend International",59.00,26.00,10.24,0.00,8.15,0.00,7.61,5.00,0.00,1798.00,944.00,0.00,326.00,0.00,528.00,
2016,12,"EV","ExpressJet Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",63.00,9.00,2.13,0.00,4.58,0.00,2.29,2.00,0.00,398.00,77.00,0.00,148.00,0.00,173.00,
2016,12,"EV","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",99.00,15.00,7.45,0.00,4.05,0.00,3.50,1.00,0.00,609.00,349.00,0.00,88.00,0.00,172.00,
2016,12,"EV","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",47.00,10.00,5.20,0.00,2.79,0.00,2.02,0.00,0.00,716.00,368.00,0.00,111.00,0.00,237.00,
2016,12,"EV","ExpressJet Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",68.00,14.00,4.82,0.12,4.22,0.00,4.85,5.00,0.00,1387.00,309.00,14.00,675.00,0.00,389.00,
2016,12,"EV","ExpressJet Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",88.00,21.00,12.38,0.00,2.93,0.00,5.69,3.00,0.00,2077.00,1467.00,0.00,185.00,0.00,425.00,
2016,12,"EV","ExpressJet Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",270.00,79.00,34.54,2.63,18.36,0.00,23.46,10.00,1.00,9092.00,5127.00,613.00,1461.00,0.00,1891.00,
2016,12,"EV","ExpressJet Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",62.00,11.00,7.68,0.00,2.82,0.00,0.50,1.00,2.00,656.00,512.00,0.00,136.00,0.00,8.00,
2016,12,"EV","ExpressJet Airlines Inc.","SAT","San Antonio, TX: San Antonio International",14.00,6.00,3.16,0.00,2.81,0.00,0.03,3.00,0.00,1278.00,1121.00,0.00,155.00,0.00,2.00,
2016,12,"EV","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",28.00,4.00,2.56,0.00,1.00,0.00,0.44,2.00,0.00,342.00,181.00,0.00,114.00,0.00,47.00,
2016,12,"EV","ExpressJet Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",9.00,2.00,0.89,0.00,1.11,0.00,0.00,0.00,0.00,133.00,105.00,0.00,28.00,0.00,0.00,
2016,12,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",245.00,60.00,30.50,2.70,8.78,0.00,18.02,7.00,0.00,6137.00,3794.00,606.00,496.00,0.00,1241.00,
2016,12,"EV","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",19.00,3.00,2.30,0.00,0.59,0.00,0.11,2.00,0.00,228.00,174.00,0.00,46.00,0.00,8.00,
2016,12,"EV","ExpressJet Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",144.00,41.00,20.21,0.00,7.92,0.00,12.87,2.00,0.00,2319.00,1353.00,0.00,296.00,0.00,670.00,
2016,12,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",31.00,8.00,4.20,0.00,0.02,0.00,3.78,0.00,0.00,581.00,222.00,0.00,1.00,0.00,358.00,
2016,12,"EV","ExpressJet Airlines Inc.","AVL","Asheville, NC: Asheville Regional",159.00,36.00,20.71,2.28,6.58,0.00,6.42,2.00,3.00,2510.00,1796.00,88.00,214.00,0.00,412.00,
2016,12,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",62.00,23.00,9.09,0.00,6.46,0.00,7.45,0.00,0.00,1060.00,429.00,0.00,252.00,0.00,379.00,
2016,12,"EV","ExpressJet Airlines Inc.","ELM","Elmira/Corning, NY: Elmira/Corning Regional",100.00,23.00,6.20,0.00,6.26,0.00,10.55,2.00,0.00,1307.00,382.00,0.00,229.00,0.00,696.00,
