summonerId,highestAchievedSeasonTier,avg kills,avg deaths,avg assists,avg performance
35202972,UNRANKED,1.0,7.0,6.0,0.0
20589711,SILVER,11.0,9.0,20.0,0.55
67440863,GOLD,9.0,2.0,8.0,0.7894736842105263
69052905,SILVER,4.0,8.0,3.0,-0.06666666666666667
40333226,PLATINUM,3.0,8.0,8.0,0.15789473684210525
36457704,PLATINUM,1.0,7.0,13.0,0.3333333333333333
23553397,PLATINUM,11.0,7.0,6.0,0.4166666666666667
23935722,PLATINUM,7.0,5.0,13.0,0.6
53816454,BRONZE,6.0,3.0,7.0,0.625
34058365,SILVER,1.0,10.0,25.0,0.4444444444444444
53428291,GOLD,14.0,5.0,6.0,0.6
37267635,PLATINUM,2.0,5.0,2.0,-0.1111111111111111
21074364,SILVER,6.0,9.0,5.0,0.1
31289911,BRONZE,10.0,8.0,17.0,0.5428571428571428
43128755,GOLD,6.0,7.0,10.0,0.391304347826087
59899352,SILVER,8.0,6.0,16.0,0.6
50675607,UNRANKED,5.0,10.0,4.0,-0.05263157894736842
49258324,GOLD,7.0,5.0,12.0,0.5833333333333334
19735444,SILVER,4.0,2.0,11.0,0.7647058823529411
41356066,UNRANKED,9.0,4.0,7.0,0.6
42791843,SILVER,5.0,11.0,11.0,0.18518518518518517
45547268,BRONZE,14.0,4.0,11.0,0.7241379310344828
31766198,GOLD,13.0,13.0,8.0,0.23529411764705882
47813696,SILVER,2.0,4.0,15.0,0.6190476190476191
55434614,SILVER,3.0,2.0,9.0,0.7142857142857143
21522234,SILVER,0.0,4.0,17.0,0.6190476190476191
19295453,GOLD,4.0,1.0,19.0,0.9166666666666666
52780573,SILVER,5.0,10.0,4.0,-0.05263157894736842
23812511,PLATINUM,3.0,2.0,4.0,0.5555555555555556
52733019,SILVER,0.0,4.0,2.0,-0.3333333333333333
23497623,GOLD,0.0,11.0,4.0,-0.4666666666666667
57010717,BRONZE,18.0,8.0,18.0,0.6363636363636364
37827150,UNRANKED,1.0,6.0,6.0,0.07692307692307693
26873544,SILVER,10.0,8.0,14.0,0.5
69333259,GOLD,2.0,7.0,16.0,0.44
65419352,SILVER,6.0,5.0,5.0,0.375
33410727,BRONZE,4.0,7.0,3.0,0.0
59529264,BRONZE,5.0,12.0,18.0,0.3142857142857143
45797177,SILVER,5.0,9.0,2.0,-0.125
26759527,BRONZE,11.0,3.0,7.0,0.7142857142857143
39161517,SILVER,8.0,14.0,12.0,0.17647058823529413
71181236,UNRANKED,7.0,6.0,2.0,0.2
20545020,GOLD,0.0,11.0,14.0,0.12
51229388,SILVER,4.0,3.0,6.0,0.5384615384615384
47455158,GOLD,9.0,7.0,8.0,0.4166666666666667
51720369,SILVER,10.0,6.0,13.0,0.5862068965517241
71119570,UNRANKED,7.0,8.0,4.0,0.15789473684210525
27999106,BRONZE,4.0,7.0,10.0,0.3333333333333333
50687638,PLATINUM,1.0,4.0,3.0,0.0
50786834,UNRANKED,10.0,9.0,8.0,0.3333333333333333
36562888,BRONZE,7.0,10.0,4.0,0.047619047619047616
31716698,SILVER,5.0,6.0,7.0,0.3333333333333333
23830501,PLATINUM,3.0,5.0,7.0,0.3333333333333333
40189549,SILVER,2.0,7.0,2.0,-0.2727272727272727
106897,GOLD,4.0,8.0,3.0,-0.06666666666666667
21174295,PLATINUM,9.0,8.0,16.0,0.5151515151515151
20544373,PLATINUM,2.0,10.0,17.0,0.3103448275862069
34284542,UNRANKED,14.0,3.0,7.0,0.75
50914274,GOLD,6.0,10.0,3.0,-0.05263157894736842
61214255,GOLD,8.0,0.0,7.0,1.0
59705234,PLATINUM,11.0,3.0,5.0,0.6842105263157895
21309370,GOLD,2.0,2.0,13.0,0.7647058823529411
42678089,SILVER,10.0,2.0,12.0,0.8333333333333334
37373232,GOLD,2.0,4.0,16.0,0.6363636363636364
23571941,GOLD,5.0,7.0,15.0,0.48148148148148145
23068063,GOLD,4.0,7.0,5.0,0.125
58323144,BRONZE,14.0,6.0,12.0,0.625
60780066,BRONZE,0.0,5.0,0.0,-1.0
45030167,PLATINUM,4.0,0.0,14.0,1.0
67859123,SILVER,3.0,7.0,3.0,-0.07692307692307693
58542519,SILVER,13.0,7.0,5.0,0.44
45132472,PLATINUM,13.0,6.0,7.0,0.5384615384615384
40927245,GOLD,3.0,2.0,10.0,0.7333333333333333
30400219,SILVER,5.0,5.0,1.0,0.09090909090909091
26180532,BRONZE,7.0,10.0,9.0,0.23076923076923078
26075964,GOLD,14.0,9.0,10.0,0.45454545454545453
31584269,SILVER,4.0,9.0,7.0,0.1
36689589,SILVER,6.0,6.0,8.0,0.4
39766603,GOLD,17.0,5.0,8.0,0.6666666666666666
47558027,GOLD,16.0,9.0,16.0,0.5609756097560976
35357239,GOLD,3.0,1.0,7.0,0.8181818181818182
39157944,GOLD,4.0,4.0,10.0,0.5555555555555556
30611464,SILVER,7.0,6.0,26.0,0.6923076923076923
39636247,BRONZE,7.0,7.0,1.0,0.06666666666666667
63659902,UNRANKED,3.0,9.0,7.0,0.05263157894736842
29268165,UNRANKED,10.0,12.0,10.0,0.25
21031375,SILVER,4.0,5.0,4.0,0.23076923076923078
26756320,GOLD,10.0,1.0,4.0,0.8666666666666667
63959112,UNRANKED,7.0,9.0,4.0,0.1
60232996,GOLD,8.0,6.0,2.0,0.25
24423004,GOLD,3.0,8.0,6.0,0.058823529411764705
53898025,PLATINUM,2.0,3.0,3.0,0.25
65380766,BRONZE,17.0,9.0,8.0,0.47058823529411764
52301879,SILVER,10.0,11.0,16.0,0.40540540540540543
35796485,MASTER,13.0,8.0,12.0,0.5151515151515151
32456417,SILVER,7.0,9.0,11.0,0.3333333333333333
24984777,PLATINUM,6.0,6.0,3.0,0.2
41219901,SILVER,1.0,9.0,8.0,0.0
21268396,UNRANKED,1.0,5.0,5.0,0.09090909090909091
36763975,GOLD,1.0,4.0,9.0,0.42857142857142855
32834154,SILVER,2.0,5.0,7.0,0.2857142857142857
67451315,SILVER,6.0,9.0,6.0,0.14285714285714285
44693907,SILVER,7.0,11.0,21.0,0.4358974358974359
21442428,BRONZE,4.0,9.0,6.0,0.05263157894736842
23814698,GOLD,10.0,2.0,2.0,0.7142857142857143
46207081,UNRANKED,8.0,7.0,6.0,0.3333333333333333
50574891,SILVER,4.0,7.0,7.0,0.2222222222222222
36801731,GOLD,8.0,8.0,3.0,0.15789473684210525
447389,SILVER,6.0,7.0,0.0,-0.07692307692307693
39543129,SILVER,3.0,5.0,25.0,0.696969696969697
69109713,BRONZE,9.0,5.0,5.0,0.47368421052631576
32207258,PLATINUM,5.0,0.0,4.0,1.0
61406821,BRONZE,3.0,3.0,9.0,0.6
40928956,GOLD,8.0,4.0,3.0,0.4666666666666667
40441422,PLATINUM,3.0,7.0,0.0,-0.4
43258093,SILVER,5.0,2.0,11.0,0.7777777777777778
19910102,BRONZE,9.0,10.0,6.0,0.2
44049691,GOLD,2.0,6.0,3.0,-0.09090909090909091
59900952,UNRANKED,12.0,0.0,1.0,1.0
26524984,GOLD,6.0,6.0,10.0,0.45454545454545453
40971568,BRONZE,3.0,1.0,9.0,0.8461538461538461
52774211,BRONZE,1.0,5.0,9.0,0.3333333333333333
30604259,SILVER,2.0,6.0,1.0,-0.3333333333333333
38345053,GOLD,11.0,7.0,15.0,0.5757575757575758
53093665,GOLD,3.0,4.0,6.0,0.38461538461538464
52896949,SILVER,0.0,8.0,10.0,0.1111111111111111
19616371,PLATINUM,11.0,9.0,4.0,0.25
34836029,SILVER,13.0,7.0,5.0,0.44
43263972,SILVER,1.0,4.0,12.0,0.5294117647058824
24917048,GOLD,13.0,7.0,11.0,0.5483870967741935
20373569,GOLD,3.0,2.0,12.0,0.7647058823529411
48446420,GOLD,10.0,2.0,9.0,0.8095238095238095
62969205,BRONZE,9.0,12.0,18.0,0.38461538461538464
36582682,GOLD,10.0,10.0,8.0,0.2857142857142857
61123969,SILVER,1.0,5.0,14.0,0.5
60231237,GOLD,6.0,4.0,14.0,0.6666666666666666
37537555,SILVER,7.0,7.0,1.0,0.06666666666666667
30663263,GOLD,7.0,9.0,16.0,0.4375
52307382,GOLD,11.0,6.0,14.0,0.6129032258064516
28520438,SILVER,13.0,0.0,6.0,1.0
57341965,GOLD,2.0,4.0,15.0,0.6190476190476191
20001683,PLATINUM,5.0,7.0,2.0,0.0
309355,GOLD,11.0,9.0,13.0,0.45454545454545453
48655393,DIAMOND,4.0,13.0,3.0,-0.3
37296151,PLATINUM,4.0,7.0,15.0,0.46153846153846156
61290005,BRONZE,18.0,8.0,9.0,0.5428571428571428
21305901,PLATINUM,4.0,8.0,6.0,0.1111111111111111
59796633,BRONZE,9.0,4.0,13.0,0.6923076923076923
47429322,DIAMOND,7.0,8.0,25.0,0.6
24303557,SILVER,5.0,6.0,3.0,0.14285714285714285
57600929,PLATINUM,4.0,5.0,3.0,0.16666666666666666
25132199,UNRANKED,13.0,4.0,10.0,0.7037037037037037
31120522,GOLD,2.0,9.0,7.0,0.0
72683342,UNRANKED,8.0,9.0,10.0,0.3333333333333333
40977024,SILVER,6.0,8.0,7.0,0.23809523809523808
43660565,UNRANKED,20.0,2.0,2.0,0.8333333333333334
20112249,DIAMOND,12.0,7.0,13.0,0.5625
48182248,BRONZE,18.0,10.0,10.0,0.47368421052631576
21472692,DIAMOND,1.0,6.0,14.0,0.42857142857142855
38711338,UNRANKED,2.0,10.0,25.0,0.4594594594594595
31751099,GOLD,2.0,2.0,12.0,0.75
35455434,PLATINUM,17.0,7.0,10.0,0.5882352941176471
30681530,BRONZE,5.0,9.0,4.0,0.0
35462771,GOLD,7.0,8.0,4.0,0.15789473684210525
48483982,SILVER,8.0,6.0,4.0,0.3333333333333333
44919046,UNRANKED,6.0,6.0,20.0,0.625
20894777,SILVER,3.0,1.0,3.0,0.7142857142857143
48204344,SILVER,5.0,12.0,7.0,0.0
43664752,SILVER,5.0,7.0,11.0,0.391304347826087
29199018,GOLD,7.0,4.0,14.0,0.68
68720511,UNRANKED,13.0,11.0,7.0,0.2903225806451613
21124803,SILVER,5.0,7.0,16.0,0.5
50423107,PLATINUM,11.0,4.0,9.0,0.6666666666666666
40699521,GOLD,18.0,7.0,7.0,0.5625
32449171,UNRANKED,2.0,10.0,9.0,0.047619047619047616
39682799,SILVER,7.0,9.0,8.0,0.25
36615541,SILVER,5.0,2.0,16.0,0.8260869565217391
60681489,SILVER,10.0,5.0,9.0,0.5833333333333334
20769245,DIAMOND,0.0,1.0,19.0,0.9
57059146,GOLD,2.0,6.0,4.0,0.0
49300722,SILVER,1.0,3.0,17.0,0.7142857142857143
28860556,UNRANKED,11.0,10.0,14.0,0.42857142857142855
20211007,PLATINUM,6.0,9.0,17.0,0.4375
40019735,DIAMOND,4.0,1.0,10.0,0.8666666666666667
36869344,SILVER,3.0,12.0,0.0,-0.6
49022671,SILVER,11.0,3.0,7.0,0.7142857142857143
59879824,UNRANKED,4.0,6.0,3.0,0.07692307692307693
19003510,GOLD,2.0,6.0,4.0,0.0
48023002,SILVER,8.0,4.0,14.0,0.6923076923076923
38580901,BRONZE,2.0,9.0,28.0,0.5384615384615384
26372606,SILVER,20.0,8.0,4.0,0.5
36450854,SILVER,11.0,2.0,15.0,0.8571428571428571
32978075,GOLD,5.0,8.0,0.0,-0.23076923076923078
21632613,BRONZE,5.0,7.0,3.0,0.06666666666666667
42050752,PLATINUM,22.0,8.0,7.0,0.5675675675675675
65492482,SILVER,2.0,7.0,9.0,0.2222222222222222
24495591,SILVER,2.0,0.0,9.0,1.0
35602566,GOLD,1.0,5.0,5.0,0.09090909090909091
71100146,SILVER,2.0,7.0,24.0,0.5757575757575758
29293546,UNRANKED,2.0,2.0,9.0,0.6923076923076923
35162243,PLATINUM,2.0,5.0,7.0,0.2857142857142857
21468569,GOLD,3.0,5.0,5.0,0.23076923076923078
60623538,BRONZE,0.0,7.0,12.0,0.2631578947368421
51136345,UNRANKED,4.0,9.0,3.0,-0.125
39712394,SILVER,10.0,2.0,8.0,0.8
44711994,SILVER,10.0,13.0,14.0,0.2972972972972973
33448,PLATINUM,6.0,7.0,19.0,0.5625
62232027,SILVER,10.0,5.0,18.0,0.696969696969697
70040365,BRONZE,13.0,5.0,15.0,0.696969696969697
34010428,GOLD,11.0,6.0,5.0,0.45454545454545453
45309323,GOLD,0.0,5.0,15.0,0.5
44113867,BRONZE,15.0,5.0,2.0,0.5454545454545454
32250015,SILVER,12.0,6.0,19.0,0.6756756756756757
68500745,BRONZE,13.0,8.0,7.0,0.42857142857142855
64969193,SILVER,4.0,10.0,4.0,-0.1111111111111111
21508927,PLATINUM,5.0,7.0,9.0,0.3333333333333333
34223978,GOLD,2.0,4.0,2.0,0.0
26460614,PLATINUM,1.0,11.0,14.0,0.15384615384615385
58530219,SILVER,15.0,8.0,21.0,0.6363636363636364
61653521,UNRANKED,4.0,7.0,11.0,0.36363636363636365
32854535,GOLD,10.0,5.0,8.0,0.5652173913043478
20588219,SILVER,7.0,11.0,5.0,0.043478260869565216
40301272,PLATINUM,5.0,10.0,4.0,-0.05263157894736842
72849152,GOLD,2.0,0.0,16.0,1.0
54412886,SILVER,3.0,9.0,16.0,0.35714285714285715
68020406,UNRANKED,7.0,9.0,4.0,0.1
21450504,SILVER,9.0,8.0,10.0,0.4074074074074074
22826344,GOLD,14.0,0.0,11.0,1.0
52405584,GOLD,6.0,3.0,8.0,0.6470588235294118
36902668,GOLD,15.0,4.0,8.0,0.7037037037037037
59114067,BRONZE,1.0,4.0,6.0,0.2727272727272727
62259809,GOLD,8.0,10.0,4.0,0.09090909090909091
39236534,PLATINUM,13.0,7.0,7.0,0.48148148148148145
59273144,BRONZE,5.0,12.0,5.0,-0.09090909090909091
47391225,SILVER,11.0,1.0,10.0,0.9090909090909091
28521724,GOLD,10.0,3.0,3.0,0.625
42101355,UNRANKED,18.0,3.0,8.0,0.7931034482758621
43147249,SILVER,4.0,4.0,10.0,0.5555555555555556
48135160,GOLD,24.0,5.0,5.0,0.7058823529411765
57559728,UNRANKED,11.0,7.0,10.0,0.5
60010176,UNRANKED,1.0,6.0,23.0,0.6
69891915,UNRANKED,4.0,6.0,9.0,0.3684210526315789
20290158,UNRANKED,13.0,3.0,9.0,0.76
21943062,PLATINUM,5.0,5.0,18.0,0.6428571428571429
24240178,GOLD,1.0,8.0,14.0,0.30434782608695654
25451435,SILVER,6.0,13.0,8.0,0.037037037037037035
38980738,UNRANKED,0.0,8.0,7.0,-0.06666666666666667
27669982,UNRANKED,8.0,3.0,9.0,0.7
53101924,DIAMOND,18.0,6.0,11.0,0.6571428571428571
71371012,UNRANKED,9.0,8.0,8.0,0.36
51626952,SILVER,7.0,8.0,10.0,0.36
68522845,GOLD,7.0,11.0,7.0,0.12
54709622,BRONZE,7.0,9.0,9.0,0.28
20887357,BRONZE,8.0,10.0,10.0,0.2857142857142857
31672179,GOLD,5.0,9.0,6.0,0.1
21089399,BRONZE,3.0,9.0,8.0,0.1
22943444,PLATINUM,0.0,3.0,12.0,0.6
35739145,GOLD,17.0,10.0,8.0,0.42857142857142855
34289728,SILVER,15.0,12.0,11.0,0.3684210526315789
68711245,BRONZE,13.0,7.0,10.0,0.5333333333333333
39721001,UNRANKED,0.0,12.0,3.0,-0.6
25984621,UNRANKED,6.0,11.0,8.0,0.12
68121314,SILVER,10.0,4.0,15.0,0.7241379310344828
20885296,GOLD,1.0,6.0,3.0,-0.2
33421500,PLATINUM,5.0,6.0,11.0,0.45454545454545453
19169766,SILVER,0.0,6.0,15.0,0.42857142857142855
39059238,SILVER,10.0,9.0,16.0,0.4857142857142857
20038473,DIAMOND,2.0,2.0,15.0,0.7894736842105263
55916514,SILVER,11.0,7.0,17.0,0.6
48180449,SILVER,3.0,4.0,12.0,0.5789473684210527
28868504,GOLD,2.0,4.0,34.0,0.8
25933492,SILVER,14.0,8.0,13.0,0.5428571428571428
28589993,GOLD,11.0,9.0,10.0,0.4
67133975,SILVER,13.0,9.0,10.0,0.4375
32201060,PLATINUM,6.0,4.0,8.0,0.5555555555555556
21082634,SILVER,1.0,8.0,10.0,0.15789473684210525
22025327,SILVER,2.0,8.0,25.0,0.5428571428571428
39279463,SILVER,1.0,15.0,17.0,0.09090909090909091
23544009,GOLD,1.0,11.0,4.0,-0.375
66855300,UNRANKED,5.0,3.0,8.0,0.625
66543884,SILVER,9.0,3.0,5.0,0.6470588235294118
23950027,SILVER,6.0,5.0,13.0,0.5833333333333334
56579169,UNRANKED,2.0,0.0,13.0,1.0
19921286,SILVER,15.0,7.0,6.0,0.5
47026010,GOLD,9.0,3.0,2.0,0.5714285714285714
63648945,GOLD,1.0,3.0,1.0,-0.2
34203577,UNRANKED,4.0,5.0,11.0,0.5
58872343,SILVER,9.0,3.0,7.0,0.6842105263157895
56621861,SILVER,9.0,2.0,7.0,0.7777777777777778
36451971,SILVER,15.0,7.0,13.0,0.6
22790682,SILVER,1.0,7.0,14.0,0.36363636363636365
24134969,GOLD,10.0,5.0,3.0,0.4444444444444444
36725035,GOLD,9.0,6.0,17.0,0.625
35569304,BRONZE,2.0,6.0,17.0,0.52
50289147,PLATINUM,7.0,5.0,4.0,0.375
43554289,GOLD,2.0,14.0,19.0,0.2
61598752,GOLD,8.0,9.0,7.0,0.25
38331832,SILVER,7.0,1.0,1.0,0.7777777777777778
25021570,PLATINUM,4.0,10.0,11.0,0.2
52810208,GOLD,6.0,1.0,8.0,0.8666666666666667
47135544,UNRANKED,3.0,1.0,12.0,0.875
51684684,BRONZE,10.0,10.0,9.0,0.3103448275862069
59531692,GOLD,15.0,5.0,8.0,0.6428571428571429
19537846,GOLD,0.0,4.0,11.0,0.4666666666666667
28994671,BRONZE,9.0,7.0,6.0,0.36363636363636365
30866542,GOLD,3.0,5.0,2.0,0.0
24801472,PLATINUM,3.0,7.0,2.0,-0.16666666666666666
48059124,SILVER,6.0,3.0,7.0,0.625
59673801,SILVER,3.0,8.0,7.0,0.1111111111111111
64810790,BRONZE,0.0,14.0,18.0,0.125
42707745,GOLD,14.0,4.0,7.0,0.68
62639216,SILVER,9.0,3.0,7.0,0.6842105263157895
46215715,GOLD,6.0,6.0,11.0,0.4782608695652174
37500085,SILVER,12.0,4.0,9.0,0.68
20074716,SILVER,5.0,3.0,13.0,0.7142857142857143
37966832,BRONZE,9.0,3.0,7.0,0.6842105263157895
49919368,GOLD,4.0,10.0,6.0,0.0
34232450,UNRANKED,14.0,4.0,6.0,0.6666666666666666
29217150,PLATINUM,14.0,4.0,10.0,0.7142857142857143
49962019,GOLD,1.0,8.0,3.0,-0.3333333333333333
68939508,SILVER,11.0,8.0,11.0,0.4666666666666667
45542906,SILVER,10.0,6.0,7.0,0.4782608695652174
66852586,GOLD,7.0,8.0,13.0,0.42857142857142855
34007087,UNRANKED,11.0,4.0,8.0,0.6521739130434783
20746287,PLATINUM,1.0,7.0,10.0,0.2222222222222222
59751763,GOLD,2.0,8.0,6.0,0.0
19210105,PLATINUM,6.0,4.0,7.0,0.5294117647058824
20217162,BRONZE,5.0,8.0,12.0,0.36
50451759,SILVER,5.0,12.0,9.0,0.07692307692307693
38778300,UNRANKED,4.0,4.0,17.0,0.68
19705425,GOLD,6.0,5.0,9.0,0.5
46128244,GOLD,7.0,2.0,6.0,0.7333333333333333
25120019,GOLD,6.0,8.0,5.0,0.15789473684210525
65190714,GOLD,2.0,7.0,18.0,0.48148148148148145
40027534,UNRANKED,9.0,4.0,8.0,0.6190476190476191
20545239,UNRANKED,4.0,5.0,8.0,0.4117647058823529
32269528,DIAMOND,4.0,1.0,4.0,0.7777777777777778
53100936,SILVER,6.0,4.0,3.0,0.38461538461538464
30303793,PLATINUM,7.0,2.0,3.0,0.6666666666666666
19320727,SILVER,8.0,4.0,1.0,0.38461538461538464
46810936,SILVER,8.0,4.0,7.0,0.5789473684210527
40231419,GOLD,3.0,8.0,20.0,0.4838709677419355
39722312,GOLD,0.0,8.0,3.0,-0.45454545454545453
40868667,SILVER,5.0,7.0,1.0,-0.07692307692307693
25742402,SILVER,5.0,8.0,15.0,0.42857142857142855
62514435,UNRANKED,13.0,4.0,14.0,0.7419354838709677
28443086,GOLD,5.0,7.0,6.0,0.2222222222222222
57303470,SILVER,10.0,4.0,9.0,0.6521739130434783
45793711,PLATINUM,6.0,13.0,10.0,0.10344827586206896
30529432,SILVER,7.0,0.0,8.0,1.0
64840747,BRONZE,9.0,8.0,7.0,0.3333333333333333
56972429,SILVER,3.0,5.0,5.0,0.23076923076923078
61180061,BRONZE,4.0,2.0,5.0,0.6363636363636364
39679342,SILVER,2.0,10.0,4.0,-0.25
26139504,PLATINUM,3.0,4.0,6.0,0.38461538461538464
19068720,GOLD,8.0,2.0,12.0,0.8181818181818182
59643439,BRONZE,10.0,8.0,14.0,0.5
70062498,UNRANKED,0.0,4.0,2.0,-0.3333333333333333
40982127,GOLD,21.0,8.0,11.0,0.6
62235394,BRONZE,6.0,11.0,14.0,0.2903225806451613
35740255,UNRANKED,13.0,4.0,12.0,0.7241379310344828
52879721,SILVER,5.0,2.0,12.0,0.7894736842105263
19607746,BRONZE,5.0,9.0,13.0,0.3333333333333333
45256012,BRONZE,7.0,6.0,13.0,0.5384615384615384
30922933,BRONZE,17.0,11.0,17.0,0.5111111111111111
69360593,UNRANKED,4.0,4.0,6.0,0.42857142857142855
23685041,GOLD,25.0,9.0,8.0,0.5714285714285714
63510523,SILVER,8.0,5.0,7.0,0.5
26442417,SILVER,0.0,8.0,2.0,-0.6
39859511,SILVER,4.0,8.0,10.0,0.2727272727272727
47489196,BRONZE,7.0,1.0,16.0,0.9166666666666666
23889241,UNRANKED,3.0,3.0,8.0,0.5714285714285714
51619947,SILVER,1.0,9.0,4.0,-0.2857142857142857
39609844,SILVER,9.0,3.0,5.0,0.6470588235294118
33997147,BRONZE,9.0,4.0,8.0,0.6190476190476191
64821930,BRONZE,14.0,2.0,8.0,0.8333333333333334
31732141,BRONZE,2.0,10.0,4.0,-0.25
37807084,PLATINUM,3.0,2.0,4.0,0.5555555555555556
21477907,SILVER,7.0,7.0,6.0,0.3
38684703,SILVER,2.0,2.0,7.0,0.6363636363636364
64867522,UNRANKED,4.0,6.0,2.0,0.0
28873134,GOLD,20.0,3.0,11.0,0.8235294117647058
24682214,PLATINUM,2.0,6.0,1.0,-0.3333333333333333
37738259,BRONZE,6.0,3.0,19.0,0.7857142857142857
20768527,UNRANKED,4.0,12.0,5.0,-0.14285714285714285
64200310,SILVER,5.0,12.0,6.0,-0.043478260869565216
37059353,PLATINUM,6.0,9.0,9.0,0.25
36059584,SILVER,7.0,3.0,6.0,0.625
69039422,BRONZE,8.0,2.0,7.0,0.7647058823529411
47121885,SILVER,0.0,1.0,8.0,0.7777777777777778
20908252,UNRANKED,5.0,3.0,15.0,0.7391304347826086
72691177,UNRANKED,3.0,2.0,10.0,0.7333333333333333
34747536,SILVER,10.0,12.0,11.0,0.2727272727272727
54903502,BRONZE,13.0,9.0,8.0,0.4
32762199,SILVER,4.0,6.0,4.0,0.14285714285714285
24694806,GOLD,13.0,8.0,10.0,0.4838709677419355
47250910,BRONZE,10.0,10.0,3.0,0.13043478260869565
39058284,PLATINUM,10.0,5.0,2.0,0.4117647058823529
50652314,SILVER,3.0,7.0,4.0,0.0
34099798,PLATINUM,14.0,7.0,9.0,0.5333333333333333
48649794,SILVER,4.0,2.0,6.0,0.6666666666666666
45771423,GOLD,3.0,6.0,21.0,0.6
26145132,SILVER,5.0,1.0,7.0,0.8461538461538461
36589802,DIAMOND,6.0,5.0,5.0,0.375
26409460,PLATINUM,10.0,9.0,5.0,0.25
50730193,UNRANKED,1.0,12.0,5.0,-0.3333333333333333
40920041,GOLD,0.0,5.0,4.0,-0.1111111111111111
46304969,UNRANKED,6.0,6.0,8.0,0.4
24051805,PLATINUM,6.0,6.0,13.0,0.52
29732534,PLATINUM,3.0,8.0,9.0,0.2
24560785,MASTER,1.0,6.0,21.0,0.5714285714285714
25844822,SILVER,2.0,2.0,6.0,0.6
19795759,PLATINUM,2.0,9.0,8.0,0.05263157894736842
35466823,BRONZE,2.0,12.0,6.0,-0.2
52159571,PLATINUM,18.0,8.0,8.0,0.5294117647058824
46521119,GOLD,7.0,5.0,7.0,0.47368421052631576
24561715,SILVER,3.0,5.0,3.0,0.09090909090909091
67104245,SILVER,5.0,4.0,9.0,0.5555555555555556
68053201,SILVER,4.0,6.0,11.0,0.42857142857142855
25894637,GOLD,11.0,10.0,4.0,0.2
56849765,SILVER,13.0,12.0,5.0,0.2
19434416,GOLD,17.0,6.0,12.0,0.6571428571428571
36122220,BRONZE,4.0,6.0,4.0,0.14285714285714285
38783220,UNRANKED,9.0,8.0,7.0,0.3333333333333333
41343304,PLATINUM,10.0,11.0,1.0,0.0
70523533,UNRANKED,6.0,6.0,7.0,0.3684210526315789
69001858,BRONZE,7.0,10.0,12.0,0.3103448275862069
22870711,UNRANKED,1.0,8.0,3.0,-0.3333333333333333
54920051,SILVER,4.0,12.0,0.0,-0.5
51289363,UNRANKED,7.0,11.0,5.0,0.043478260869565216
60245703,SILVER,18.0,4.0,12.0,0.7647058823529411
68840861,SILVER,6.0,10.0,4.0,0.0
52394519,UNRANKED,12.0,11.0,5.0,0.21428571428571427
25785077,UNRANKED,11.0,1.0,2.0,0.8571428571428571
22127207,SILVER,8.0,5.0,10.0,0.5652173913043478
20834312,PLATINUM,3.0,10.0,3.0,-0.25
19673664,SILVER,5.0,6.0,9.0,0.4
45153354,GOLD,15.0,9.0,21.0,0.6
59768721,GOLD,2.0,2.0,24.0,0.8571428571428571
37052463,SILVER,7.0,3.0,11.0,0.7142857142857143
52959155,SILVER,5.0,6.0,12.0,0.4782608695652174
29172082,GOLD,10.0,8.0,10.0,0.42857142857142855
53416431,BRONZE,9.0,15.0,19.0,0.3023255813953488
21488126,PLATINUM,10.0,10.0,14.0,0.4117647058823529
23066301,GOLD,6.0,5.0,14.0,0.6
53084984,BRONZE,2.0,3.0,3.0,0.25
37359354,GOLD,1.0,7.0,26.0,0.5882352941176471
36839653,PLATINUM,3.0,3.0,11.0,0.6470588235294118
60618452,SILVER,1.0,4.0,6.0,0.2727272727272727
30973204,DIAMOND,11.0,5.0,10.0,0.6153846153846154
380781,SILVER,1.0,9.0,11.0,0.14285714285714285
50403203,SILVER,1.0,10.0,2.0,-0.5384615384615384
28542332,GOLD,9.0,5.0,9.0,0.5652173913043478
28332680,SILVER,15.0,13.0,11.0,0.3333333333333333
44227898,DIAMOND,4.0,12.0,11.0,0.1111111111111111
19321925,PLATINUM,12.0,4.0,7.0,0.6521739130434783
37311394,SILVER,12.0,5.0,8.0,0.6
66423803,SILVER,3.0,5.0,11.0,0.47368421052631576
68699946,PLATINUM,6.0,6.0,6.0,0.3333333333333333
44945527,PLATINUM,10.0,8.0,6.0,0.3333333333333333
34932529,GOLD,12.0,3.0,5.0,0.7
60090520,SILVER,7.0,3.0,13.0,0.7391304347826086
43332180,GOLD,12.0,3.0,6.0,0.7142857142857143
34712216,PLATINUM,4.0,14.0,7.0,-0.12
20395949,PLATINUM,7.0,7.0,28.0,0.6666666666666666
22531816,GOLD,4.0,4.0,11.0,0.5789473684210527
68310781,BRONZE,4.0,6.0,6.0,0.25
34964623,SILVER,8.0,11.0,5.0,0.08333333333333333
35891878,SILVER,7.0,5.0,6.0,0.4444444444444444
66965813,BRONZE,10.0,13.0,15.0,0.3157894736842105
56961305,SILVER,6.0,5.0,9.0,0.5
47076421,BRONZE,5.0,4.0,9.0,0.5555555555555556
50924312,GOLD,4.0,5.0,5.0,0.2857142857142857
65193896,BRONZE,10.0,9.0,9.0,0.35714285714285715
68610133,GOLD,5.0,6.0,8.0,0.3684210526315789
50785796,SILVER,9.0,12.0,19.0,0.4
45280389,SILVER,1.0,4.0,4.0,0.1111111111111111
